time,open,high,low,close,tick_volume,spread,real_volume
2024-09-02 00:01:00,1.10461,1.10461,1.1044,1.1044,2,22,0
2024-09-02 00:03:00,1.10457,1.10457,1.10439,1.1044,15,89,0
2024-09-02 00:04:00,1.1044,1.1044,1.10425,1.10439,7,96,0
2024-09-02 00:05:00,1.10459,1.10469,1.10459,1.10459,11,41,0
2024-09-02 00:06:00,1.10462,1.10463,1.10462,1.10462,3,37,0
2024-09-02 00:07:00,1.10448,1.10466,1.10448,1.10461,6,26,0
2024-09-02 00:08:00,1.10446,1.10465,1.10446,1.10465,4,29,0
2024-09-02 00:09:00,1.10461,1.10465,1.10461,1.10465,3,32,0
2024-09-02 00:10:00,1.10465,1.10472,1.10458,1.10471,10,23,0
2024-09-02 00:11:00,1.10471,1.10471,1.10461,1.10461,7,27,0
2024-09-02 00:12:00,1.10462,1.10465,1.10461,1.10462,6,34,0
2024-09-02 00:13:00,1.10462,1.10462,1.10459,1.1046,4,36,0
2024-09-02 00:14:00,1.1046,1.1047,1.1046,1.1047,2,24,0
2024-09-02 00:15:00,1.1047,1.10474,1.10469,1.10473,6,16,0
2024-09-02 00:16:00,1.10473,1.10477,1.10473,1.10477,7,16,0
2024-09-02 00:17:00,1.10476,1.10476,1.10469,1.10469,2,17,0
2024-09-02 00:18:00,1.10476,1.10478,1.10469,1.10469,3,15,0
2024-09-02 00:19:00,1.10476,1.10476,1.10469,1.10469,2,17,0
2024-09-02 00:20:00,1.10469,1.10478,1.10469,1.10477,5,15,0
2024-09-02 00:21:00,1.10469,1.10478,1.10469,1.10478,3,15,0
2024-09-02 00:22:00,1.10478,1.10478,1.10477,1.10477,2,15,0
2024-09-02 00:23:00,1.10477,1.10477,1.10469,1.10477,3,16,0
2024-09-02 00:24:00,1.10477,1.10477,1.10476,1.10476,4,16,0
2024-09-02 00:25:00,1.10477,1.10479,1.10477,1.10479,2,14,0
2024-09-02 00:26:00,1.10479,1.10488,1.10474,1.10487,9,10,0
2024-09-02 00:27:00,1.10487,1.10492,1.10481,1.10492,4,14,0
2024-09-02 00:28:00,1.10492,1.10493,1.10477,1.10478,9,14,0
2024-09-02 00:29:00,1.10478,1.10478,1.10469,1.10472,7,17,0
2024-09-02 00:30:00,1.10473,1.10477,1.10472,1.10475,11,15,0
2024-09-02 00:31:00,1.10476,1.10477,1.10472,1.10477,6,16,0
2024-09-02 00:32:00,1.10477,1.10477,1.10459,1.10459,3,16,0
2024-09-02 00:33:00,1.10476,1.10478,1.10476,1.10477,8,16,0
2024-09-02 00:34:00,1.10477,1.10477,1.10476,1.10477,7,16,0
2024-09-02 00:35:00,1.10477,1.10479,1.10476,1.10479,4,14,0
2024-09-02 00:36:00,1.10476,1.10478,1.10476,1.10476,4,17,0
2024-09-02 00:37:00,1.10478,1.10479,1.10478,1.10478,3,15,0
2024-09-02 00:38:00,1.10474,1.1048,1.10474,1.1048,5,17,0
2024-09-02 00:39:00,1.1048,1.10482,1.10479,1.10482,7,17,0
2024-09-02 00:40:00,1.10481,1.1048499999999999,1.10479,1.10482,10,16,0
2024-09-02 00:41:00,1.10481,1.10487,1.10476,1.10479,6,17,0
2024-09-02 00:42:00,1.10482,1.10489,1.10477,1.10482,10,15,0
2024-09-02 00:43:00,1.10483,1.10491,1.10483,1.1048499999999999,5,10,0
2024-09-02 00:44:00,1.10484,1.1048499999999999,1.1048,1.10483,11,17,0
2024-09-02 00:45:00,1.10483,1.10484,1.10482,1.10483,5,17,0
2024-09-02 00:46:00,1.10482,1.10483,1.10482,1.10482,5,18,0
2024-09-02 00:47:00,1.10482,1.10482,1.10465,1.10465,4,19,0
2024-09-02 00:48:00,1.10477,1.10484,1.10477,1.10484,6,17,0
