time,open,high,low,close,tick_volume,spread,real_volume
2024-05-01 00:00:00,1.0665,1.0665,1.0665,1.0665,1,19,0
2024-05-01 00:01:00,1.0663,1.06647,1.06625,1.06632,17,25,0
2024-05-01 00:02:00,1.06629,1.0664,1.06628,1.0664,5,39,0
2024-05-01 00:03:00,1.06643,1.06646,1.06632,1.06646,4,55,0
2024-05-01 00:04:00,1.06646,1.06652,1.06641,1.06652,5,31,0
2024-05-01 00:05:00,1.06654,1.0666,1.06654,1.0666,15,26,0
2024-05-01 00:06:00,1.0666,1.06661,1.0665499999999999,1.0665499999999999,6,25,0
2024-05-01 00:07:00,1.0665499999999999,1.06675,1.0665499999999999,1.06671,7,23,0
2024-05-01 00:08:00,1.06657,1.06681,1.06657,1.06677,21,25,0
2024-05-01 00:09:00,1.06678,1.06703,1.06671,1.06701,21,23,0
2024-05-01 00:10:00,1.06701,1.0671599999999999,1.06691,1.06707,22,28,0
2024-05-01 00:11:00,1.06709,1.06711,1.06704,1.06704,8,35,0
2024-05-01 00:12:00,1.06707,1.06707,1.06707,1.06707,1,39,0
2024-05-01 00:13:00,1.06707,1.0671599999999999,1.06691,1.06704,10,14,0
2024-05-01 00:14:00,1.06713,1.06713,1.06702,1.06711,13,39,0
2024-05-01 00:15:00,1.06709,1.06709,1.06683,1.06685,7,41,0
2024-05-01 00:16:00,1.06684,1.06711,1.0668,1.06685,10,41,0
2024-05-01 00:17:00,1.06685,1.06685,1.06676,1.06682,6,48,0
2024-05-01 00:18:00,1.06682,1.06682,1.06679,1.06682,3,48,0
2024-05-01 00:19:00,1.06682,1.06682,1.06668,1.06673,7,55,0
2024-05-01 00:20:00,1.06676,1.06676,1.0667200000000001,1.0667200000000001,2,48,0
2024-05-01 00:21:00,1.0667200000000001,1.0667200000000001,1.06669,1.06669,2,50,0
2024-05-01 00:22:00,1.0667200000000001,1.06675,1.0667200000000001,1.0667200000000001,3,54,0
2024-05-01 00:23:00,1.0667200000000001,1.0667200000000001,1.0667200000000001,1.0667200000000001,1,63,0
2024-05-01 00:24:00,1.0667200000000001,1.06678,1.0667200000000001,1.0667200000000001,3,52,0
2024-05-01 00:25:00,1.0667200000000001,1.0667200000000001,1.0667200000000001,1.0667200000000001,1,63,0
2024-05-01 00:26:00,1.0667200000000001,1.0667200000000001,1.0667200000000001,1.0667200000000001,1,63,0
2024-05-01 00:27:00,1.0667200000000001,1.0667200000000001,1.0667200000000001,1.0667200000000001,1,63,0
2024-05-01 00:28:00,1.0667200000000001,1.0667200000000001,1.0667200000000001,1.0667200000000001,1,63,0
2024-05-01 00:29:00,1.0667200000000001,1.06679,1.0667200000000001,1.06679,2,48,0
2024-05-01 00:30:00,1.0667200000000001,1.06681,1.0667200000000001,1.06679,3,46,0
2024-05-01 00:31:00,1.06679,1.0668,1.06679,1.0668,2,46,0
2024-05-01 00:32:00,1.0668,1.06685,1.0668,1.06685,3,34,0
2024-05-01 00:33:00,1.06673,1.0668,1.0667200000000001,1.06678,6,46,0
2024-05-01 00:34:00,1.06677,1.06677,1.06676,1.06676,2,43,0
2024-05-01 00:35:00,1.06676,1.06676,1.06675,1.06675,2,45,0
2024-05-01 00:36:00,1.06676,1.06676,1.06676,1.06676,1,46,0
2024-05-01 00:37:00,1.06676,1.06676,1.0667,1.0667,2,46,0
2024-05-01 00:38:00,1.0667,1.06676,1.0667,1.06674,4,46,0
2024-05-01 00:39:00,1.06674,1.06674,1.06673,1.06673,2,42,0
2024-05-01 00:40:00,1.06674,1.06678,1.06673,1.06678,7,38,0
2024-05-01 00:41:00,1.06675,1.0668,1.06673,1.06673,5,38,0
2024-05-01 00:42:00,1.06673,1.06674,1.06673,1.06673,3,30,0
2024-05-01 00:43:00,1.06673,1.06679,1.06673,1.06676,10,35,0
2024-05-01 00:44:00,1.06678,1.06678,1.06662,1.06666,10,17,0
2024-05-01 00:45:00,1.06666,1.0669,1.06666,1.06689,13,17,0
2024-05-01 00:46:00,1.06686,1.06688,1.06679,1.06682,11,20,0
2024-05-01 00:47:00,1.06682,1.06682,1.06677,1.06677,7,20,0
2024-05-01 00:48:00,1.06681,1.06681,1.06675,1.06678,10,20,0
2024-05-01 00:49:00,1.0668,1.0668,1.06676,1.06677,7,20,0
2024-05-01 00:50:00,1.0668,1.06683,1.06677,1.06678,11,20,0
2024-05-01 00:51:00,1.0668,1.06684,1.06676,1.06676,16,18,0
2024-05-01 00:52:00,1.06681,1.06682,1.06675,1.06681,10,21,0
2024-05-01 00:53:00,1.06681,1.06685,1.06681,1.06685,7,23,0
2024-05-01 00:54:00,1.06673,1.06688,1.06673,1.06681,10,21,0
2024-05-01 00:55:00,1.06681,1.06682,1.06675,1.06675,5,28,0
2024-05-01 00:56:00,1.06675,1.06679,1.06673,1.06673,4,30,0
2024-05-01 00:57:00,1.06673,1.06673,1.06673,1.06673,1,32,0
2024-05-01 00:58:00,1.06673,1.06673,1.06673,1.06673,1,32,0
2024-05-01 00:59:00,1.06687,1.06687,1.06673,1.06673,2,30,0
2024-05-01 01:00:00,1.06671,1.06691,1.06661,1.06687,23,10,0
2024-05-01 01:01:00,1.06686,1.06689,1.06686,1.06689,3,10,0
2024-05-01 01:02:00,1.06689,1.06694,1.06689,1.06694,7,10,0
2024-05-01 01:03:00,1.06689,1.06692,1.06689,1.06691,3,11,0
2024-05-01 01:04:00,1.06691,1.06691,1.06686,1.06686,4,10,0
2024-05-01 01:05:00,1.06686,1.06689,1.06684,1.06684,5,8,0
2024-05-01 01:06:00,1.06681,1.06681,1.06674,1.06675,8,9,0
2024-05-01 01:07:00,1.06675,1.06675,1.06675,1.06675,1,11,0
2024-05-01 01:08:00,1.06675,1.06675,1.06675,1.06675,1,11,0
2024-05-01 01:09:00,1.06675,1.06675,1.06668,1.06669,6,8,0
2024-05-01 01:10:00,1.06669,1.06671,1.06668,1.06668,4,12,0
2024-05-01 01:11:00,1.06668,1.06669,1.06664,1.06664,8,11,0
2024-05-01 01:12:00,1.06663,1.06667,1.06663,1.06667,7,11,0
2024-05-01 01:13:00,1.06665,1.06666,1.06665,1.06666,2,13,0
2024-05-01 01:14:00,1.06666,1.06671,1.06666,1.0667,4,12,0
2024-05-01 01:15:00,1.06669,1.06671,1.06669,1.0667,3,11,0
2024-05-01 01:16:00,1.0667,1.0667,1.0667,1.0667,1,12,0
2024-05-01 01:17:00,1.0667,1.06671,1.06669,1.06669,7,11,0
2024-05-01 01:18:00,1.0667,1.06671,1.0667,1.0667,5,10,0
2024-05-01 01:19:00,1.0667,1.06673,1.0667,1.06671,12,9,0
2024-05-01 01:20:00,1.06671,1.06671,1.06669,1.06669,8,11,0
2024-05-01 01:21:00,1.06669,1.06674,1.06669,1.06674,4,9,0
