time,open,high,low,close,tick_volume,spread,real_volume
2024-04-01 00:00:00,1.0787,1.0787,1.0787,1.0787,1,20,0
2024-04-01 00:01:00,1.07865,1.07865,1.07865,1.07865,1,41,0
2024-04-01 00:02:00,1.07865,1.07888,1.07865,1.07888,3,41,0
2024-04-01 00:03:00,1.07888,1.07891,1.07888,1.07891,2,50,0
2024-04-01 00:04:00,1.07891,1.07891,1.07891,1.07891,1,50,0
2024-04-01 00:05:00,1.07886,1.07897,1.07884,1.0789,12,49,0
2024-04-01 00:06:00,1.07886,1.07896,1.07886,1.07896,4,47,0
2024-04-01 00:07:00,1.07886,1.07886,1.07886,1.07886,1,57,0
2024-04-01 00:08:00,1.07903,1.07903,1.07881,1.0789,6,33,0
2024-04-01 00:09:00,1.07903,1.07903,1.07891,1.07891,2,33,0
2024-04-01 00:10:00,1.0789,1.07924,1.07881,1.07924,27,22,0
2024-04-01 00:11:00,1.07924,1.07925,1.07896,1.07896,6,21,0
2024-04-01 00:12:00,1.07886,1.07901,1.07881,1.07901,5,33,0
2024-04-01 00:13:00,1.07883,1.07898,1.07883,1.07898,2,36,0
2024-04-01 00:14:00,1.07891,1.07904,1.07883,1.0789900000000001,11,33,0
2024-04-01 00:15:00,1.0789900000000001,1.07904,1.07897,1.07897,5,62,0
2024-04-01 00:16:00,1.07897,1.079,1.07897,1.07898,3,60,0
2024-04-01 00:17:00,1.0791,1.07916,1.0789,1.07916,5,33,0
2024-04-01 00:18:00,1.07916,1.07916,1.07913,1.07913,2,65,0
2024-04-01 00:19:00,1.07912,1.07937,1.07912,1.07937,7,36,0
2024-04-01 00:20:00,1.07937,1.07937,1.07879,1.07911,10,36,0
2024-04-01 00:21:00,1.07913,1.07916,1.07883,1.07883,8,76,0
2024-04-01 00:22:00,1.07911,1.07921,1.0790899999999999,1.0790899999999999,5,52,0
2024-04-01 00:23:00,1.0790899999999999,1.07915,1.0790899999999999,1.07915,7,49,0
2024-04-01 00:24:00,1.07908,1.07921,1.07908,1.07921,6,48,0
2024-04-01 00:25:00,1.07914,1.07921,1.07904,1.07911,15,50,0
2024-04-01 00:26:00,1.07916,1.07924,1.0791,1.07924,13,51,0
2024-04-01 00:27:00,1.07923,1.07925,1.07921,1.07921,14,49,0
